family	strain AcoPra	Frankia alni ACN14a	Frankia sp. QA3	Frankia torreyi ACN1ag	Frankia alni AvcI1	Frankia torreyi CpI1-S	Candidatus Frankia alpina AvVan	Frankia canadensi ARgP5	Candidatus Frankia nodulisporulans AgTrS	Candidatus Frankia alpina AiOr	Candidatus Frankia nodulisporulans AgUmASt1	Candidatus Frankia nodulisporulans AgUmASH1	Frankia casuarinae CcI3	Frankia casuarinae CcI6	Frankia casuarinae Thr	Frankia casuarinae CeD	Frankia casuarinae Allo2	Frankia casuarinae BR	Frankia casuarinae KB5	Candidatus Frankia californiensis Dg2	Candidatus Frankia datiscae Dg1	Frankia coriaria BMG5.1	Frankia meridionalis Cppng1	Frankia sp. EAN1pec	Frankia sp. EUN1f	Frankia discariae BCU110501	Frankia elaeagni BMG5.12	Frankia irregularis G2	Frankia soli NRRL B-16219	Frankia inefficax EuI1c	Frankia saprophytica CN3	Frankia sp. DC12	Frankia asymbiotica M16386
33_frankia_FAM003148	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	9	10	3	10	0	0	0	0
33_frankia_FAM003149	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0
33_frankia_FAM003152	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2
33_frankia_FAM003153	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2
33_frankia_FAM003154	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003155	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
33_frankia_FAM003156	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
33_frankia_FAM003157	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	0	1
33_frankia_FAM003158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003159	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003161	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
33_frankia_FAM003162	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	1	1	1
33_frankia_FAM003163	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0
33_frankia_FAM003164	1	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	3	2	2
33_frankia_FAM003166	1	0	2	1	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	3	0	1	4	2	2	0	3
33_frankia_FAM003167	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1
33_frankia_FAM003168	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0
33_frankia_FAM003171	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
33_frankia_FAM003173	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	0	0	0	0	0	0	1	1	1	2
33_frankia_FAM003174	1	2	2	0	4	0	0	0	0	0	0	0	6	5	6	4	5	5	5	1	0	2	0	3	2	3	2	1	1	2	1	4	2
33_frankia_FAM003175	1	2	3	0	4	0	0	1	0	0	0	0	5	4	5	3	4	4	2	2	0	2	0	4	2	3	4	2	1	1	1	2	1
33_frankia_FAM003176	1	2	3	1	4	0	0	1	0	0	0	0	4	3	4	3	3	3	2	4	0	2	0	4	1	1	4	2	1	1	1	2	0
33_frankia_FAM003177	1	2	3	1	4	0	0	1	0	0	0	0	4	3	4	3	3	3	2	3	0	2	0	4	2	3	4	2	1	2	1	2	0
33_frankia_FAM003178	1	3	3	1	7	0	0	0	0	0	0	0	5	5	5	3	5	5	5	3	0	5	1	8	3	6	7	7	4	3	2	3	1
33_frankia_FAM003179	1	0	1	1	3	1	0	0	1	0	0	0	7	8	7	2	7	8	3	1	0	1	1	4	1	0	3	2	1	1	0	3	1
33_frankia_FAM003180	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	1
33_frankia_FAM003181	1	0	0	0	1	0	0	0	1	0	1	1	2	6	2	1	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33_frankia_FAM003182	1	2	3	2	1	2	1	3	0	1	0	0	3	3	3	3	3	3	3	8	6	7	5	2	1	2	1	1	1	2	1	4	4
33_frankia_FAM003183	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
33_frankia_FAM003184	1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	1	1	1	1	1	3	2	3	2	3	2	2	3	1	1	0	1	1
33_frankia_FAM003185	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1
33_frankia_FAM003186	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0
33_frankia_FAM003187	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	1
33_frankia_FAM003188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003190	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1	0	1	2	1	1	1	1	1	1	1	1	1
33_frankia_FAM003191	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003192	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003193	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003196	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0
33_frankia_FAM003197	1	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0
33_frankia_FAM003198	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	2	4	2	2	4	2	4	5	2	3
33_frankia_FAM003199	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	1	0	3
33_frankia_FAM003200	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
33_frankia_FAM003201	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	3	3	0	1
33_frankia_FAM003202	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0
33_frankia_FAM003203	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0
33_frankia_FAM003204	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
33_frankia_FAM003206	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	0	0	0
33_frankia_FAM003207	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0
33_frankia_FAM003208	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1
33_frankia_FAM003209	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33_frankia_FAM003210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	2
33_frankia_FAM003211	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	0	0	0	0	0
33_frankia_FAM003212	1	2	2	2	2	3	0	1	1	2	1	1	2	2	2	2	2	2	2	0	1	1	2	2	1	2	1	2	2	1	1	1	1
33_frankia_FAM003213	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	0	0	0	0
33_frankia_FAM003214	2	2	2	2	2	2	0	3	2	1	2	1	2	2	2	2	2	2	2	1	1	0	1	2	0	2	0	0	2	0	1	0	1
33_frankia_FAM003215	1	2	3	2	2	2	1	3	1	1	1	1	2	2	2	2	2	2	2	1	1	0	1	3	1	3	1	1	3	0	2	0	3
33_frankia_FAM003216	2	2	2	2	2	2	1	3	2	1	2	2	1	1	1	2	2	2	2	1	1	0	1	2	1	2	2	2	2	0	1	0	1
33_frankia_FAM003217	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0
33_frankia_FAM003218	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1
33_frankia_FAM003219	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1
33_frankia_FAM003221	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	2	0	0	0	0	0
33_frankia_FAM003222	1	0	2	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	1	2	1
33_frankia_FAM003223	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
33_frankia_FAM003224	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
33_frankia_FAM003226	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
33_frankia_FAM003227	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	2	1	1	1	0	1	1	1	1	3	1
33_frankia_FAM003228	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1
33_frankia_FAM003229	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	2	1	0	1	1	1	1	2	1	1	1	1	1	0
33_frankia_FAM003230	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	1	1	1	1	1	1
33_frankia_FAM003231	2	2	2	1	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1
33_frankia_FAM003232	1	0	0	1	0	1	0	2	0	0	0	0	1	1	1	0	1	1	1	2	2	1	1	2	1	0	0	0	2	1	0	5	1
33_frankia_FAM003234	2	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	3	1	2	1
33_frankia_FAM003235	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
33_frankia_FAM003236	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
33_frankia_FAM003238	1	1	1	1	2	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	0	1	0	1
33_frankia_FAM003239	1	1	1	1	2	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1
33_frankia_FAM003240	1	2	1	1	2	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1
33_frankia_FAM003241	1	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0
33_frankia_FAM003242	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	1	2	2	1	1	0	0	0	2
33_frankia_FAM003243	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	0	1	2
33_frankia_FAM003244	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	1	2	1	1
33_frankia_FAM003245	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	1
33_frankia_FAM003246	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003247	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	2	2	2	2
33_frankia_FAM003248	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	2	0	0	0	1	0	0	0	0	0	0	1	1	1	1
33_frankia_FAM003249	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0
33_frankia_FAM003250	1	1	1	1	1	1	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	2	1
33_frankia_FAM003251	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1
33_frankia_FAM003252	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1
33_frankia_FAM003253	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1
33_frankia_FAM003255	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003256	1	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	0	1	1	1	2	2	2	2	2	2	1	1	1	1
33_frankia_FAM003257	1	1	2	2	2	1	2	2	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1
33_frankia_FAM003258	1	2	2	2	2	2	1	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	1	0
33_frankia_FAM003259	1	2	2	2	2	2	1	2	1	1	1	1	2	2	2	2	2	2	2	0	1	1	1	2	2	2	2	1	2	1	1	1	1
33_frankia_FAM003260	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33_frankia_FAM003261	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0
33_frankia_FAM003262	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
33_frankia_FAM003263	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
33_frankia_FAM003264	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
33_frankia_FAM003265	1	2	2	2	2	2	1	2	1	1	1	1	2	2	2	2	2	2	2	0	1	2	0	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003266	1	2	2	2	2	2	1	2	1	1	1	1	2	2	2	2	2	2	2	0	1	1	0	0	1	1	1	1	1	0	1	0	1
33_frankia_FAM003267	1	1	0	1	1	1	1	1	1	1	0	0	2	2	2	2	2	2	2	1	1	1	0	0	1	1	0	1	0	1	0	1	0
33_frankia_FAM003268	1	2	1	2	2	2	2	3	1	1	0	0	1	1	1	1	1	1	1	1	1	1	3	1	1	2	0	1	1	2	1	2	2
33_frankia_FAM003269	1	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
33_frankia_FAM003270	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1
33_frankia_FAM003271	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1
33_frankia_FAM003272	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003273	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0
33_frankia_FAM003274	1	1	1	1	2	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	2	2	3	2	1	1	1	0
33_frankia_FAM003276	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1
33_frankia_FAM003277	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1
33_frankia_FAM003278	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	2	0	0	0	1	0	0	0	0	0	0	1	1	1	1
33_frankia_FAM003279	2	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	2	2	0	0	0	1
33_frankia_FAM003280	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0
33_frankia_FAM003281	1	0	0	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
33_frankia_FAM003282	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
33_frankia_FAM003283	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
33_frankia_FAM003284	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33_frankia_FAM003285	1	1	1	1	1	2	0	1	1	0	0	0	2	2	2	2	2	1	2	1	0	1	1	1	1	1	1	1	1	0	0	0	0
33_frankia_FAM003286	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1
33_frankia_FAM003288	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0
33_frankia_FAM003290	2	2	1	1	2	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	3	2	2	0	2	0	2	2	1	2
33_frankia_FAM003291	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1
33_frankia_FAM003293	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003294	1	2	0	1	2	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	2	1	1	3	1	1	1	0	1
33_frankia_FAM003295	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	4	2	3	2	1	1
33_frankia_FAM003296	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003297	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003298	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	3	2	1	0	2	3	2	2	2	2
33_frankia_FAM003299	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0
33_frankia_FAM003300	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0
33_frankia_FAM003301	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003302	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003304	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003305	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2
33_frankia_FAM003306	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003307	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003308	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003309	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0
33_frankia_FAM003310	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003311	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003312	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
33_frankia_FAM003313	1	4	8	4	5	4	1	2	1	1	1	1	0	0	0	0	0	0	0	1	2	1	0	0	2	2	0	1	0	1	3	1	2
33_frankia_FAM003314	1	2	2	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	1	0	0	0	0
33_frankia_FAM003315	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0
33_frankia_FAM003316	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0
33_frankia_FAM003317	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	2	1	2	1	1	0	1	0	0	2	0	0	1	0
33_frankia_FAM003318	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	2	1	2	2	1	0	1	0	0	2	1	0	1	0
33_frankia_FAM003322	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
33_frankia_FAM003323	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0
33_frankia_FAM003324	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
33_frankia_FAM003327	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0
33_frankia_FAM003330	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
33_frankia_FAM003332	1	1	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	2	1	2	2	1	1	1	1
33_frankia_FAM003333	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
33_frankia_FAM003334	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	2	1	2	1	2	1	1	1	0	1
33_frankia_FAM003335	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1
33_frankia_FAM003336	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	2	1	1	1	0	1	0	1
33_frankia_FAM003337	1	2	2	2	2	2	0	2	1	1	1	1	1	1	1	1	1	1	0	0	2	2	0	2	1	2	1	1	1	1	1	1	1
33_frankia_FAM003339	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003340	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2
33_frankia_FAM003341	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	0	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003342	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003343	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003344	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003345	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1
33_frankia_FAM003346	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33_frankia_FAM003347	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1
33_frankia_FAM003348	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
